"key"	"taxonId"	"origTaxonId"	"prefTaxonName"	"dataValue"	"maxDataValue"	"origTaxon"	"origQualifier"	"notes"	"referenceSummary"	"reference entity id"
"Fumaria capreolata L."	"2cd4p9h.123"	"2cd4p9h.123"	"Fumaria capreolata L."	6	6	"Fumaria capreolata"				
"Fumaria vaillantii Loisel."	"2cd4p9h.12f"	"2cd4p9h.12f"	"Fumaria vaillantii Loisel."	8	8	"Fumaria vaillantii"				
"Cruciata laevipes Opiz"	"2cd4p9h.12x"	"2cd4p9h.12x"	"Cruciata laevipes Opiz"	7	7	"Cruciata laevipes"				
"Galium sterneri Ehrend."	"2cd4p9h.12z"	"2cd4p9h.12z"	"Galium sterneri Ehrend."	7	7	"Galium sterneri"				
"Galium tricornutum Dandy"	"2cd4p9h.138"	"2cd4p9h.138"	"Galium tricornutum Dandy"	7	7	"Galium tricornutum"				
"Galium verum L."	"2cd4p9h.13b"	"2cd4p9h.13b"	"Galium verum L."	6	6	"Galium verum"				
"Gaultheria shallon Pursh"	"2cd4p9h.13h"	"2cd4p9h.13h"	"Gaultheria shallon Pursh"	4	4	"Gaultheria shallon"				
"Gentianella germanica (Willd.) Börner"	"2cd4p9h.13q"	"2cd4p9h.13q"	"Gentianella germanica (Willd.) Börner"	8	8	"Gentianella germanica"				
"Geranium endressii J.Gay"	"2cd4p9h.144"	"2cd4p9h.144"	"Geranium endressii J.Gay"	7	7	"Geranium endressii"				
"Geranium phaeum L."	"2cd4p9h.147"	"2cd4p9h.147"	"Geranium phaeum L."	6	6	"Geranium phaeum"				
"Geranium pusillum L."	"2cd4p9h.14a"	"2cd4p9h.14a"	"Geranium pusillum L."	7	7	"Geranium pusillum"				
"Geranium rotundifolium L."	"2cd4p9h.14d"	"2cd4p9h.14d"	"Geranium rotundifolium L."	7	7	"Geranium rotundifolium"				
"Glechoma hederacea L."	"2cd4p9h.14s"	"2cd4p9h.14s"	"Glechoma hederacea L."	7	7	"Glechoma hederacea"				
"Glyceria declinata Bréb."	"2cd4p9h.153"	"2cd4p9h.153"	"Glyceria declinata Bréb."	6	6	"Glyceria declinata"				
"Glyceria maxima (Hartm.) Holmb."	"2cd4p9h.156"	"2cd4p9h.156"	"Glyceria maxima (Hartm.) Holmb."	7	7	"Glyceria maxima"				
"Glyceria notata Chevall."	"2cd4p9h.159"	"2cd4p9h.159"	"Glyceria notata Chevall."	6	6	"Glyceria notata"				
"Gnaphalium uliginosum L."	"2cd4p9h.15v"	"2cd4p9h.15v"	"Gnaphalium uliginosum L."	6	6	"Gnaphalium uliginosum"				
"Helianthemum apenninum (L.) Mill."	"2cd4p9h.16b"	"2cd4p9h.16b"	"Helianthemum apenninum (L.) Mill."	8	8	"Helianthemum apenninum"				
"Heracleum sphondylium L."	"2cd4p9h.16n"	"2cd4p9h.16n"	"Heracleum sphondylium L."	7	7	"Heracleum sphondylium"				
"Hesperis matronalis L."	"2cd4p9h.17a"	"2cd4p9h.17a"	"Hesperis matronalis L."	7	7	"Hesperis matronalis"				
"Holcus lanatus L."	"2cd4p9h.17g"	"2cd4p9h.17g"	"Holcus lanatus L."	6	6	"Holcus lanatus"				
"Humulus lupulus L."	"2cd4p9h.17m"	"2cd4p9h.17m"	"Humulus lupulus L."	7	7	"Humulus lupulus"				
"Hypericum calycinum L."	"2cd4p9h.17s"	"2cd4p9h.17s"	"Hypericum calycinum L."	5	5	"Hypericum calycinum"				
"Hypericum perforatum L."	"2cd4p9h.186"	"2cd4p9h.186"	"Hypericum perforatum L."	7	7	"Hypericum perforatum"				
"Hypochaeris maculata L."	"2cd4p9h.18c"	"2cd4p9h.18c"	"Hypochaeris maculata L."	8	8	"Hypochaeris maculata"				
"Hypochaeris radicata L."	"2cd4p9h.18f"	"2cd4p9h.18f"	"Hypochaeris radicata L."	5	5	"Hypochaeris radicata"				
"Impatiens glandulifera Royle"	"2cd4p9h.18x"	"2cd4p9h.18x"	"Impatiens glandulifera Royle"	7	7	"Impatiens glandulifera"				
"Inula helenium L."	"2cd4p9h.18z"	"2cd4p9h.18z"	"Inula helenium L."	6	6	"Inula helenium"				
"Inula salicina L."	"2cd4p9h.192"	"2cd4p9h.192"	"Inula salicina L."	9	9	"Inula salicina"				
"Isolepis cernua (Vahl) Roem. & Schult."	"2cd4p9h.198"	"2cd4p9h.198"	"Isolepis cernua (Vahl) Roem. & Schult."	5	5	"Isolepis cernua"				
"Juncus alpinoarticulatus Chaix"	"2cd4p9h.19e"	"2cd4p9h.19e"	"Juncus alpinoarticulatus Chaix"	7	7	"Juncus alpinoarticulatus"				
"Juncus filiformis L."	"2cd4p9h.19h"	"2cd4p9h.19h"	"Juncus filiformis L."	6	6	"Juncus filiformis"				
"Kickxia spuria (L.) Dumort."	"2cd4p9h.1a4"	"2cd4p9h.1a4"	"Kickxia spuria (L.) Dumort."	7	7	"Kickxia spuria"				
"Koenigia islandica L."	"2cd4p9h.1aa"	"2cd4p9h.1aa"	"Koenigia islandica L."	6	6	"Koenigia islandica"				
"Lamium confertum Fr."	"2cd4p9h.1am"	"2cd4p9h.1am"	"Lamium confertum Fr."	7	7	"Lamium confertum"				
"Larix decidua Mill."	"2cd4p9h.1as"	"2cd4p9h.1as"	"Larix decidua Mill."	6	6	"Larix decidua"				
"Lathyrus palustris L."	"2cd4p9h.1b3"	"2cd4p9h.1b3"	"Lathyrus palustris L."	7	7	"Lathyrus palustris"				
"Leersia oryzoides (L.) Sw."	"2cd4p9h.1bf"	"2cd4p9h.1bf"	"Leersia oryzoides (L.) Sw."	8	8	"Leersia oryzoides"				
"Lemna gibba L."	"2cd4p9h.1bx"	"2cd4p9h.1bx"	"Lemna gibba L."	7	7	"Lemna gibba"				
"Leycesteria formosa Wall."	"2cd4p9h.1c2"	"2cd4p9h.1c2"	"Leycesteria formosa Wall."	7	7	"Leycesteria formosa"				
"Limonium auriculae-ursifolium (Pourr.) Druce"	"2cd4p9h.1c8"	"2cd4p9h.1c8"	"Limonium auriculae-ursifolium (Pourr.) Druce"	6	6	"Limonium auriculae-ursifolium"				
"Limosella aquatica L."	"2cd4p9h.1cn"	"2cd4p9h.1cn"	"Limosella aquatica L."	5	5	"Limosella aquatica"				
"Linaria repens (L.) Mill."	"2cd4p9h.1d4"	"2cd4p9h.1d4"	"Linaria repens (L.) Mill."	7	7	"Linaria repens"				
"Linnaea borealis L."	"2cd4p9h.1da"	"2cd4p9h.1da"	"Linnaea borealis L."	2	2	"Linnaea borealis"				
"Linum catharticum L."	"2cd4p9h.1dg"	"2cd4p9h.1dg"	"Linum catharticum L."	7	7	"Linum catharticum"				
"Liparis loeselii (L.) Rich."	"2cd4p9h.1dm"	"2cd4p9h.1dm"	"Liparis loeselii (L.) Rich."	8	8	"Liparis loeselii"				
"Lotus corniculatus L."	"2cd4p9h.1e3"	"2cd4p9h.1e3"	"Lotus corniculatus L."	6	6	"Lotus corniculatus"				
"Lycium chinense Mill."	"2cd4p9h.1ey"	"2cd4p9h.1ey"	"Lycium chinense Mill."	7	7	"Lycium chinense"				
"Lysimachia vulgaris L."	"2cd4p9h.1ez"	"2cd4p9h.1ez"	"Lysimachia vulgaris L."	7	7	"Lysimachia vulgaris"				
"Malus sylvestris (L.) Mill. s.s."	"2cd4p9h.1f5"	"2cd4p9h.1f5"	"Malus sylvestris (L.) Mill. s.s."	6	6	"Malus sylvestris"	"s.s."			
"Malva moschata L."	"2cd4p9h.1fb"	"2cd4p9h.1fb"	"Malva moschata L."	7	7	"Malva moschata"				
"Medicago lupulina L."	"2cd4p9h.1fh"	"2cd4p9h.1fh"	"Medicago lupulina L."	8	8	"Medicago lupulina"				
"Melilotus altissimus Thuill."	"2cd4p9h.1fn"	"2cd4p9h.1fn"	"Melilotus altissimus Thuill."	7	7	"Melilotus altissimus"				
"Menyanthes trifoliata L."	"2cd4p9h.1g4"	"2cd4p9h.1g4"	"Menyanthes trifoliata L."	4	4	"Menyanthes trifoliata"				
"Mercurialis perennis L."	"2cd4p9h.1ga"	"2cd4p9h.1ga"	"Mercurialis perennis L."	7	7	"Mercurialis perennis"				
"Moenchia erecta (L.) G.Gaertn., B.Mey. & Scherb."	"2cd4p9h.1gm"	"2cd4p9h.1gm"	"Moenchia erecta (L.) G.Gaertn., B.Mey. & Scherb."	4	4	"Moenchia erecta"				
"Myosotis sylvatica Ehrh. ex Hoffm."	"2cd4p9h.1h6"	"2cd4p9h.1h6"	"Myosotis sylvatica Ehrh. ex Hoffm."	7	7	"Myosotis sylvatica"				
"Najas flexilis (Willd.) Rostk. & W.L.E.Schmidt"	"2cd4p9h.1hc"	"2cd4p9h.1hc"	"Najas flexilis (Willd.) Rostk. & W.L.E.Schmidt"	7	7	"Najas flexilis"				
"Lysimachia thyrsiflora L."	"2cd4p9h.1hx"	"2cd4p9h.1hx"	"Lysimachia thyrsiflora L."	4	4	"Lysimachia thyrsiflora"				
"Nuphar pumila (Timm) DC."	"2cd4p9h.1hr"	"2cd4p9h.1hr"	"Nuphar pumila (Timm) DC."	6	6	"Nuphar pumila"				
"Oenanthe silaifolia M.Bieb."	"2cd4p9h.1vb"	"2cd4p9h.1vb"	"Oenanthe silaifolia M.Bieb."	7	7	"Oenanthe silaifolia"				
"Ophrys insectifera L."	"2cd4p9h.1vn"	"2cd4p9h.1vn"	"Ophrys insectifera L."	9	9	"Ophrys insectifera"				
"Orobanche artemisiae-campestris auct. non Vaucher ex Gaudin"	"2cd4p9h.1vt"	"2cd4p9h.7mxskg"	"Orobanche artemisiae-campestris auct. non Vaucher ex Gaudin"	8	8	"Orobanche artemisiae-campestris"				
"Orthilia secunda (L.) House"	"2cd4p9h.1w4"	"2cd4p9h.1w4"	"Orthilia secunda (L.) House"	5	5	"Orthilia secunda"				
"Vaccinium microcarpum (Turcz. ex Rupr.) Schmalh."	"2cd4p9h.1wg"	"2cd4p9h.1wg"	"Vaccinium microcarpum (Turcz. ex Rupr.) Schmalh."	1	1	"Vaccinium microcarpum"				
"Petasites albus (L.) Gaertn."	"2cd4p9h.1k9"	"2cd4p9h.1k9"	"Petasites albus (L.) Gaertn."	5	5	"Petasites albus"				
"Peucedanum officinale L."	"2cd4p9h.1kf"	"2cd4p9h.1kf"	"Peucedanum officinale L."	8	8	"Peucedanum officinale"				
"Phleum phleoides (L.) H.Karst."	"2cd4p9h.1kx"	"2cd4p9h.1kx"	"Phleum phleoides (L.) H.Karst."	8	8	"Phleum phleoides"				
"Picea abies (L.) H.Karst."	"2cd4p9h.1kr"	"2cd4p9h.1kr"	"Picea abies (L.) H.Karst."	3	3	"Picea abies"				
"Pimpinella saxifraga L."	"2cd4p9h.1x2"	"2cd4p9h.1x2"	"Pimpinella saxifraga L."	7	7	"Pimpinella saxifraga"				
"Plantago lanceolata L."	"2cd4p9h.1xk"	"2cd4p9h.1xk"	"Plantago lanceolata L."	6	6	"Plantago lanceolata"				
"Polemonium caeruleum L."	"2cd4p9h.1xq"	"2cd4p9h.1xq"	"Polemonium caeruleum L."	7	7	"Polemonium caeruleum"				
"Fallopia convolvulus (L.) Á.Löve"	"2cd4p9h.1m1"	"2cd4p9h.1m1"	"Fallopia convolvulus (L.) Á.Löve"	7	7	"Fallopia convolvulus"				
"Populus alba x tremula = P. x canescens (Aiton) Sm."	"2cd4p9h.1ma"	"2cd4p9h.1ma"	"Populus alba x tremula = P. x canescens (Aiton) Sm."	6	6	"Populus alba x tremula = P. x canescens"				
"Potamogeton lucens L."	"2cd4p9h.1mg"	"2cd4p9h.1mg"	"Potamogeton lucens L."	6	6	"Potamogeton lucens"				
"Potamogeton natans L."	"2cd4p9h.1mw"	"2cd4p9h.1mw"	"Potamogeton natans L."	6	6	"Potamogeton natans"				
"Potamogeton nodosus Poir."	"2cd4p9h.1mm"	"2cd4p9h.1mm"	"Potamogeton nodosus Poir."	8	8	"Potamogeton nodosus"				
"Potamogeton pusillus L."	"2cd4p9h.1mp"	"2cd4p9h.1mp"	"Potamogeton pusillus L."	7	7	"Potamogeton pusillus"				
"Potamogeton lucens x gramineus = P. x zizii W.D.J.Koch ex Roth"	"2cd4p9h.1ms"	"2cd4p9h.7mm4en"	"Potamogeton lucens x gramineus = P. x zizii W.D.J.Koch ex Roth"	6	6	"Potamogeton lucens x gramineus = P. x zizii"				
"Potentilla anserina L."	"2cd4p9h.1n3"	"2cd4p9h.1n3"	"Potentilla anserina L."	7	7	"Potentilla anserina"				
"Pulicaria dysenterica (L.) Bernh."	"2cd4p9h.1nx"	"2cd4p9h.1nx"	"Pulicaria dysenterica (L.) Bernh."	7	7	"Pulicaria dysenterica"				
"Pulmonaria longifolia (Bastard) Boreau"	"2cd4p9h.1nr"	"2cd4p9h.1nr"	"Pulmonaria longifolia (Bastard) Boreau"	6	6	"Pulmonaria longifolia"				
"Quercus robur L."	"2cd4p9h.1y5"	"2cd4p9h.1y5"	"Quercus robur L."	5	5	"Quercus robur"				
"Ranunculus hederaceus L."	"2cd4p9h.1yt"	"2cd4p9h.1yt"	"Ranunculus hederaceus L."	5	5	"Ranunculus hederaceus"				
"Ranunculus omiophyllus Ten."	"2cd4p9h.1p1"	"2cd4p9h.1p1"	"Ranunculus omiophyllus Ten."	5	5	"Ranunculus omiophyllus"				
"Ranunculus lingua L."	"2cd4p9h.1p4"	"2cd4p9h.1p4"	"Ranunculus lingua L."	6	6	"Ranunculus lingua"				
"Reseda lutea L."	"2cd4p9h.1ps"	"2cd4p9h.1ps"	"Reseda lutea L."	7	7	"Reseda lutea"				
"Coincya wrightii (O.E.Schulz) Stace"	"2cd4p9h.1q3"	"2cd4p9h.1q3"	"Coincya wrightii (O.E.Schulz) Stace"	4	4	"Coincya wrightii"				
"Romulea columnae Sebast. & Mauri"	"2cd4p9h.1qf"	"2cd4p9h.1qf"	"Romulea columnae Sebast. & Mauri"	5	5	"Romulea columnae"				
"Rorippa amphibia (L.) Besser"	"2cd4p9h.1qx"	"2cd4p9h.1qx"	"Rorippa amphibia (L.) Besser"	7	7	"Rorippa amphibia"				
"Rosa agrestis Savi"	"2cd4p9h.1qr"	"2cd4p9h.1qr"	"Rosa agrestis Savi"	8	8	"Rosa agrestis"				
"Rosa canina L. s.s."	"2cd4p9h.1qz"	"2cd4p9h.1qz"	"Rosa canina L. s.s."	7	7	"Rosa canina"	"s.s."			
"Rosa mollis agg."	"2cd4p9h.1r5"	"2cd4p9h.1r5"	"Rosa mollis agg."	7	7	"Rosa mollis"	"agg."			
"Rumex acetosa L."	"2cd4p9h.1rh"	"2cd4p9h.1rh"	"Rumex acetosa L."	5	5	"Rumex acetosa"				
"Rumex rupestris Le Gall"	"2cd4p9h.1rn"	"2cd4p9h.1rn"	"Rumex rupestris Le Gall"	5	5	"Rumex rupestris"				
"Salicornia dolichostachya Moss"	"2cd4p9h.1rt"	"2cd4p9h.1rt"	"Salicornia dolichostachya Moss"	8	8	"Salicornia dolichostachya"				
"Salix alba L."	"2cd4p9h.1sa"	"2cd4p9h.1sa"	"Salix alba L."	8	8	"Salix alba"				
"Salix aurita L. s.s."	"2cd4p9h.1sp"	"2cd4p9h.1sp"	"Salix aurita L. s.s."	4	4	"Salix aurita"	"s.s."			
"Salix caprea L."	"2cd4p9h.1ss"	"2cd4p9h.1ss"	"Salix caprea L."	7	7	"Salix caprea"				
"Salix cinerea L."	"2cd4p9h.1t0"	"2cd4p9h.1t0"	"Salix cinerea L."	6	6	"Salix cinerea"				
"Salix repens L."	"2cd4p9h.1tf"	"2cd4p9h.1tf"	"Salix repens L."	6	6	"Salix repens"				
"Sambucus racemosa L."	"2cd4p9h.1z5"	"2cd4p9h.1z5"	"Sambucus racemosa L."	6	6	"Sambucus racemosa"				
"Saxifraga oppositifolia L."	"2cd4p9h.1zb"	"2cd4p9h.1zb"	"Saxifraga oppositifolia L."	8	8	"Saxifraga oppositifolia"				
"Schoenoplectus lacustris (L.) Palla"	"2cd4p9h.1zk"	"2cd4p9h.1zk"	"Schoenoplectus lacustris (L.) Palla"	7	7	"Schoenoplectus lacustris"				
"Scirpus sylvaticus L."	"2cd4p9h.201"	"2cd4p9h.201"	"Scirpus sylvaticus L."	6	6	"Scirpus sylvaticus"				
"Tephroseris palustris (L.) Fourr."	"2cd4p9h.20g"	"2cd4p9h.20g"	"Tephroseris palustris (L.) Fourr."	7	7	"Tephroseris palustris"				
"Serratula tinctoria L."	"2cd4p9h.20m"	"2cd4p9h.20m"	"Serratula tinctoria L."	6	6	"Serratula tinctoria"				
"Sesleria caerulea (L.) Ard."	"2cd4p9h.20s"	"2cd4p9h.20s"	"Sesleria caerulea (L.) Ard."	8	8	"Sesleria caerulea"				
"Silene gallica L."	"2cd4p9h.213"	"2cd4p9h.213"	"Silene gallica L."	5	5	"Silene gallica"				
"Silene conica L."	"2cd4p9h.216"	"2cd4p9h.216"	"Silene conica L."	4	4	"Silene conica"				
"Smyrnium olusatrum L."	"2cd4p9h.21r"	"2cd4p9h.21r"	"Smyrnium olusatrum L."	7	7	"Smyrnium olusatrum"				
"Sonchus oleraceus L."	"2cd4p9h.222"	"2cd4p9h.222"	"Sonchus oleraceus L."	7	7	"Sonchus oleraceus"				
"Sorbus bristoliensis Wilmott"	"2cd4p9h.228"	"2cd4p9h.228"	"Sorbus bristoliensis Wilmott"	8	8	"Sorbus bristoliensis"				
"Sorbus hibernica E.F.Warb."	"2cd4p9h.22e"	"2cd4p9h.22e"	"Sorbus hibernica E.F.Warb."	7	7	"Sorbus hibernica"				
"Sorbus intermedia (Ehrh.) Pers. s.s."	"2cd4p9h.22h"	"2cd4p9h.22h"	"Sorbus intermedia (Ehrh.) Pers. s.s."	8	8	"Sorbus intermedia"	"s.s."			
"Sorbus leptophylla E.F.Warb."	"2cd4p9h.22k"	"2cd4p9h.22k"	"Sorbus leptophylla E.F.Warb."	7	7	"Sorbus leptophylla"				
"Sparganium emersum Rehmann"	"2cd4p9h.22q"	"2cd4p9h.22q"	"Sparganium emersum Rehmann"	7	7	"Sparganium emersum"				
"Stachys sylvatica L."	"2cd4p9h.231"	"2cd4p9h.231"	"Stachys sylvatica L."	7	7	"Stachys sylvatica"				
"Stellaria graminea L."	"2cd4p9h.237"	"2cd4p9h.237"	"Stellaria graminea L."	5	5	"Stellaria graminea"				
"Succisa pratensis Moench"	"2cd4p9h.23w"	"2cd4p9h.23w"	"Succisa pratensis Moench"	5	5	"Succisa pratensis"				
"Teesdalia nudicaulis (L.) W.T.Aiton"	"2cd4p9h.240"	"2cd4p9h.240"	"Teesdalia nudicaulis (L.) W.T.Aiton"	2	2	"Teesdalia nudicaulis"				
"Teucrium scorodonia L."	"2cd4p9h.246"	"2cd4p9h.246"	"Teucrium scorodonia L."	4	4	"Teucrium scorodonia"				
"Tofieldia pusilla (Michx.) Pers."	"2cd4p9h.24c"	"2cd4p9h.24c"	"Tofieldia pusilla (Michx.) Pers."	7	7	"Tofieldia pusilla"				
"Trifolium incarnatum subsp. molinerii (Balb. ex Hornem.) Ces."	"2cd4p9h.24x"	"2cd4p9h.24x"	"Trifolium incarnatum subsp. molinerii (Balb. ex Hornem.) Ces."	5	5	"Trifolium incarnatum subsp. molinerii"				
"Trifolium ochroleucon Huds."	"2cd4p9h.24y"	"2cd4p9h.24y"	"Trifolium ochroleucon Huds."	8	8	"Trifolium ochroleucon"				
"Trifolium suffocatum L."	"2cd4p9h.24r"	"2cd4p9h.24r"	"Trifolium suffocatum L."	4	4	"Trifolium suffocatum"				
"Trisetum flavescens (L.) P.Beauv."	"2cd4p9h.252"	"2cd4p9h.252"	"Trisetum flavescens (L.) P.Beauv."	7	7	"Trisetum flavescens"				
"Tussilago farfara L."	"2cd4p9h.258"	"2cd4p9h.258"	"Tussilago farfara L."	6	6	"Tussilago farfara"				
"Typha angustifolia L."	"2cd4p9h.25e"	"2cd4p9h.25e"	"Typha angustifolia L."	7	7	"Typha angustifolia"				
"Ulex minor Roth"	"2cd4p9h.25k"	"2cd4p9h.25k"	"Ulex minor Roth"	1	1	"Ulex minor"				
"Ulmus glabra Huds."	"2cd4p9h.25t"	"2cd4p9h.25t"	"Ulmus glabra Huds."	7	7	"Ulmus glabra"				
"Ulmus procera Salisb."	"2cd4p9h.261"	"2cd4p9h.261"	"Ulmus procera Salisb."	8	8	"Ulmus procera"				
"Umbilicus rupestris (Salisb.) Dandy"	"2cd4p9h.267"	"2cd4p9h.267"	"Umbilicus rupestris (Salisb.) Dandy"	5	5	"Umbilicus rupestris"				
"Vaccinium vitis-idaea L."	"2cd4p9h.26d"	"2cd4p9h.26d"	"Vaccinium vitis-idaea L."	2	2	"Vaccinium vitis-idaea"				
"Valeriana pyrenaica L."	"2cd4p9h.26w"	"2cd4p9h.26w"	"Valeriana pyrenaica L."	5	5	"Valeriana pyrenaica"				
"Valerianella locusta (L.) Laterr."	"2cd4p9h.26p"	"2cd4p9h.26p"	"Valerianella locusta (L.) Laterr."	6	6	"Valerianella locusta"				
"Veronica arvensis L."	"2cd4p9h.27c"	"2cd4p9h.27c"	"Veronica arvensis L."	6	6	"Veronica arvensis"				
"Veronica filiformis Sm."	"2cd4p9h.27f"	"2cd4p9h.27f"	"Veronica filiformis Sm."	7	7	"Veronica filiformis"				
"Vicia sepium L."	"2cd4p9h.27z"	"2cd4p9h.27z"	"Vicia sepium L."	6	6	"Vicia sepium"				
"Zostera noltei Hornem."	"2cd4p9h.28e"	"2cd4p9h.28e"	"Zostera noltei Hornem."	8	8	"Zostera noltei"				
"Phleum pratense s.l."	"2cd4p9h.28h"	"2cd4p9h.28h"	"Phleum pratense s.l."	7	7	"Phleum pratense"	"s.l."			
"Serapias parviflora Parl."	"2cd4p9h.300"	"2cd4p9h.300"	"Serapias parviflora Parl."	7	7	"Serapias parviflora"				
"Salicornia europaea agg."	"2cd4p9h.30r"	"2cd4p9h.30r"	"Salicornia europaea agg."	8	8	"Salicornia europaea"	"agg."			
"Utricularia stygia G.Thor"	"2cd4p9h.312"	"2cd4p9h.312"	"Utricularia stygia G.Thor"	5	5	"Utricularia stygia"				
"Myriophyllum aquaticum (Vell.) Verdc."	"2cd4p9h.32w"	"2cd4p9h.32w"	"Myriophyllum aquaticum (Vell.) Verdc."	5	5	"Myriophyllum aquaticum"				
"Zea mays L."	"2cd4p9h.32p"	"2cd4p9h.32p"	"Zea mays L."	8	8	"Zea mays"				
"Carex divulsa Stokes"	"2cd4p9h.33f"	"2cd4p9h.33f"	"Carex divulsa Stokes"	7	7	"Carex divulsa"				
"Daucus carota subsp. sativus (Hoffm.) Arcang."	"2cd4p9h.396"	"2cd4p9h.396"	"Daucus carota subsp. sativus (Hoffm.) Arcang."	7	7	"Daucus carota subsp. sativus"				
"Papaver dubium L. s.s."	"2cd4p9h.3ep"	"2cd4p9h.3ep"	"Papaver dubium L. s.s."	6	6	"Papaver dubium"	"s.s."			
"Carex viridula Michx."	"2cd4p9h.3es"	"2cd4p9h.3es"	"Carex viridula Michx."	6	6	"Carex viridula"				
"Festuca huonii Auquier"	"2cd4p9h.3v3"	"2cd4p9h.3v3"	"Festuca huonii Auquier"	4	4	"Festuca huonii"				
"Arabis alpina L."	"2cd4p9h.426"	"2cd4p9h.426"	"Arabis alpina L."	7	7	"Arabis alpina"				
"Erica erigena R.Ross"	"2cd4p9h.43e"	"2cd4p9h.43e"	"Erica erigena R.Ross"	2	2	"Erica erigena"				
"Pinguicula grandiflora Lam."	"2cd4p9h.441"	"2cd4p9h.441"	"Pinguicula grandiflora Lam."	4	4	"Pinguicula grandiflora"				
"Ranunculus reptans L."	"2cd4p9h.46h"	"2cd4p9h.46h"	"Ranunculus reptans L."	6	6	"Ranunculus reptans"				
"Festuca lemanii Bastard"	"2cd4p9h.48r"	"2cd4p9h.48r"	"Festuca lemanii Bastard"	7	7	"Festuca lemanii"				
"Pinguicula alpina L."	"2cd4p9h.4am"	"2cd4p9h.4am"	"Pinguicula alpina L."	8	8	"Pinguicula alpina"				
"Veronica spicata L."	"2cd4p9h.4bv"	"2cd4p9h.4bv"	"Veronica spicata L."	7	7	"Veronica spicata"				
"Spartina alterniflora Loisel."	"2cd4p9h.4c8"	"2cd4p9h.4c8"	"Spartina alterniflora Loisel."	8	8	"Spartina alterniflora"				
"Schoenoplectus pungens (Vahl) Palla"	"2cd4p9h.4ck"	"2cd4p9h.4ck"	"Schoenoplectus pungens (Vahl) Palla"	7	7	"Schoenoplectus pungens"				
"Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch"	"2cd4p9h.4d1"	"2cd4p9h.4d1"	"Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch"	7	7	"Centaurium tenuiflorum"				
"Myosotis sicula Guss."	"2cd4p9h.4v2"	"2cd4p9h.4v2"	"Myosotis sicula Guss."	6	6	"Myosotis sicula"				
"Asplenium adiantum-nigrum s.l."	"2cd4p9h.4w1"	"2cd4p9h.4w1"	"Asplenium adiantum-nigrum s.l."	5	5	"Asplenium adiantum-nigrum"	"s.l."			
"Azolla filiculoides Lam."	"2cd4p9h.4wd"	"2cd4p9h.4wd"	"Azolla filiculoides Lam."	8	8	"Azolla filiculoides"				
"Cystopteris montana (Lam.) Desv."	"2cd4p9h.4wp"	"2cd4p9h.4wp"	"Cystopteris montana (Lam.) Desv."	9	9	"Cystopteris montana"				
"Dryopteris submontana (Fraser-Jenk. & Jermy) Fraser-Jenk."	"2cd4p9h.4ws"	"2cd4p9h.4ws"	"Dryopteris submontana (Fraser-Jenk. & Jermy) Fraser-Jenk."	9	9	"Dryopteris submontana"				
"Equisetum palustre L."	"2cd4p9h.4k0"	"2cd4p9h.4k0"	"Equisetum palustre L."	6	6	"Equisetum palustre"				
"Equisetum telmateia Ehrh."	"2cd4p9h.4k3"	"2cd4p9h.4k3"	"Equisetum telmateia Ehrh."	7	7	"Equisetum telmateia"				
"Hymenophyllum tunbrigense (L.) Sm."	"2cd4p9h.4k6"	"2cd4p9h.4k6"	"Hymenophyllum tunbrigense (L.) Sm."	2	2	"Hymenophyllum tunbrigense"				
"Isoetes histrix Bory"	"2cd4p9h.4k9"	"2cd4p9h.4k9"	"Isoetes histrix Bory"	5	5	"Isoetes histrix"				
"Polypodium interjectum Shivas"	"2cd4p9h.4kc"	"2cd4p9h.4kc"	"Polypodium interjectum Shivas"	5	5	"Polypodium interjectum"				
"Gymnocarpium dryopteris (L.) Newman"	"2cd4p9h.4kx"	"2cd4p9h.4kx"	"Gymnocarpium dryopteris (L.) Newman"	4	4	"Gymnocarpium dryopteris"				
"Acorus calamus L."	"2cd4p9h.4xq"	"2cd4p9h.4xq"	"Acorus calamus L."	7	7	"Acorus calamus"				
"Aethusa cynapium L."	"2cd4p9h.4xt"	"2cd4p9h.4xt"	"Aethusa cynapium L."	7	7	"Aethusa cynapium"				
"Agrostis canina L. s.s."	"2cd4p9h.4m7"	"2cd4p9h.4m7"	"Agrostis canina L. s.s."	3	3	"Agrostis canina"	"s.s."			
"Agrostis gigantea Roth"	"2cd4p9h.4ma"	"2cd4p9h.4ma"	"Agrostis gigantea Roth"	6	6	"Agrostis gigantea"				
"Agrostis curtisii Kerguélen"	"2cd4p9h.4md"	"2cd4p9h.4md"	"Agrostis curtisii Kerguélen"	2	2	"Agrostis curtisii"				
"Alisma lanceolatum With."	"2cd4p9h.4mp"	"2cd4p9h.4mp"	"Alisma lanceolatum With."	7	7	"Alisma lanceolatum"				
"Alisma plantago-aquatica L."	"2cd4p9h.4ms"	"2cd4p9h.4ms"	"Alisma plantago-aquatica L."	7	7	"Alisma plantago-aquatica"				
"Allium vineale L."	"2cd4p9h.4n0"	"2cd4p9h.4n0"	"Allium vineale L."	8	8	"Allium vineale"				
"Anisantha diandra (Roth) Tutin ex Tzvelev"	"2cd4p9h.4nv"	"2cd4p9h.4nv"	"Anisantha diandra (Roth) Tutin ex Tzvelev"	5	5	"Anisantha diandra"				
